"_messagetimems","_messagetime","_","duration","ip","revProxyPath","_raw","cluster","_collector","container","deployment","host","_view","log.level","log.msg","log.time","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","12.316361ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.316361ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.316361ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","75.483772ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.483772ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.483772ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","67.638989ms","10.130.186.102","/api/streamer/getIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.638989ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.638989ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","76.569073ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 76.569073ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 76.569073ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","12.882583ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.882583ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.882583ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","8.511399ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.511399ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.511399ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223831000","11/04/2023 20:07:11.000 +0530",",""time"":""2023-04-11T14:37:11Z""}}","97.648586ms","10.130.186.102","/api/streamer/video?peerid=&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 97.648586ms"",""time"":""2023-04-11T14:37:11Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 97.648586ms","2023-04-11T14:37:11Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","181","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223829000","11/04/2023 20:07:09.000 +0530",",""time"":""2023-04-11T14:37:09Z""}}","162.19632ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 162.19632ms"",""time"":""2023-04-11T14:37:09Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 162.19632ms","2023-04-11T14:37:09Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","195","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223676000","11/04/2023 20:04:36.000 +0530",",""time"":""2023-04-11T14:34:36Z""}}","146.863244ms","10.130.186.102","/api/v1.0/video/stop","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 146.863244ms"",""time"":""2023-04-11T14:34:36Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 146.863244ms","2023-04-11T14:34:36Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","166","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223660000","11/04/2023 20:04:20.000 +0530",",""time"":""2023-04-11T14:34:20Z""}}","18.019416ms","10.130.186.102","/api/v1.0/video/start","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/v1.0/video/start and ip 10.130.186.102 is 18.019416ms"",""time"":""2023-04-11T14:34:20Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/v1.0/video/start and ip 10.130.186.102 is 18.019416ms","2023-04-11T14:34:20Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","166","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223437000","11/04/2023 20:00:37.000 +0530",",""time"":""2023-04-11T14:30:37Z""}}","10.407355ms","10.130.186.102","/v1.0/api/system/browser","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /v1.0/api/system/browser and ip 10.130.186.102 is 10.407355ms"",""time"":""2023-04-11T14:30:37Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /v1.0/api/system/browser and ip 10.130.186.102 is 10.407355ms","2023-04-11T14:30:37Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","169","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","49.446694ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 49.446694ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 49.446694ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","13.781602ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.781602ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.781602ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","12.549819ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.549819ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.549819ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","8.130435ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.130435ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.130435ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","67.151651ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.151651ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 67.151651ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","11.518586ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.518586ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.518586ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","9.091772ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.091772ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.091772ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","8.277658ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.277658ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.277658ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","133.069126ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 133.069126ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 133.069126ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","99.277042ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.277042ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.277042ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","148.328139ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 148.328139ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 148.328139ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","42.156253ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 42.156253ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 42.156253ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","68.897412ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 68.897412ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 68.897412ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","78.886568ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 78.886568ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 78.886568ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","52.82189ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 52.82189ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 52.82189ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","11.678927ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.678927ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.678927ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","7.414196ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.414196ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.414196ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","11.398856ms","10.130.186.102","/api/streamer/getIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.398856ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.398856ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681223387000","11/04/2023 19:59:47.000 +0530",",""time"":""2023-04-11T14:29:47Z""}}","7.964067ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.964067ms"",""time"":""2023-04-11T14:29:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.964067ms","2023-04-11T14:29:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
